transaction_id,customer_id,transaction_date,transaction_time,account_type,transaction_type,transaction_amount,transaction_direction,account_balance,merchant_category,state,credit_score,has_loan,loan_type,emi_amount,transaction_status,channel,kyc_status,is_fraud,hour,day_of_week,is_weekend,time_since_last_transaction,time_since_last_transaction_available,transaction_count_1h,transaction_count_24h,withdrawal_count_1h,withdrawal_count_24h,withdrawal_amount_1h,withdrawal_amount_24h,amount_velocity_1h,amount_velocity_24h,average_withdrawal_amount_24h
TXN000005799,CUST033897,2019-01-19,00:39,Savings,ATM_Withdrawal,2000.0,Debit,43688.19,Fuel,Telangana,761,1,Home,7215.46,Success,Web,Pending,0,0,5,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000005576,CUST003333,2019-01-19,05:10,Savings,ATM_Withdrawal,3000.0,Debit,7673.61,Food & Dining,Maharashtra,764,0,,0.0,Success,API,Verified,0,5,5,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000005568,CUST071834,2019-01-19,09:41,Savings,ATM_Withdrawal,3000.0,Debit,6258.96,E-Commerce,Maharashtra,823,1,Home,7522.9,Success,POS_Terminal,Verified,0,9,5,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000005579,CUST009874,2019-01-19,14:54,Savings,ATM_Withdrawal,500.0,Debit,127931.25,Food & Dining,Tamil Nadu,811,1,Personal,2522.61,Success,Branch,Verified,0,14,5,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000005591,CUST011773,2019-01-19,16:15,Salary,ATM_Withdrawal,10000.0,Debit,92479.7,Fuel,Gujarat,874,0,,0.0,Success,API,Verified,0,16,5,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000005767,CUST006055,2019-01-19,21:35,Savings,ATM_Withdrawal,2000.0,Debit,4204.15,Food & Dining,Delhi,842,0,,0.0,Success,Web,Verified,0,21,5,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000006048,CUST030700,2019-01-20,01:01,NRI,ATM_Withdrawal,5000.0,Debit,100669.65,Real Estate,Karnataka,738,0,,0.0,Success,Mobile_App,Verified,0,1,6,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000006085,CUST071092,2019-01-20,07:00,Fixed Deposit,ATM_Withdrawal,500.0,Debit,52924.04,Utilities,Karnataka,359,0,,0.0,Success,Mobile_App,Verified,0,7,6,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000006051,CUST057987,2019-01-20,12:42,Fixed Deposit,ATM_Withdrawal,5000.0,Debit,106715.59,Education,Gujarat,649,0,,0.0,Reversed,Mobile_App,Pending,0,12,6,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000005967,CUST050618,2019-01-20,15:18,Salary,ATM_Withdrawal,2000.0,Debit,78276.49,Salary,Punjab,686,0,,0.0,Success,Mobile_App,Expired,0,15,6,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000006007,CUST065426,2019-01-20,19:32,Savings,ATM_Withdrawal,5000.0,Debit,28775.89,Healthcare,Karnataka,304,1,Business,15864.52,Success,Web,Pending,0,19,6,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000006297,CUST011212,2019-01-21,02:58,Fixed Deposit,ATM_Withdrawal,3000.0,Debit,98630.31,Peer Transfer,Maharashtra,627,1,,2453.06,Success,Mobile_App,Verified,0,2,0,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000006333,CUST035451,2019-01-21,05:00,Current,ATM_Withdrawal,2000.0,Debit,67844.64,Peer Transfer,UP,372,0,,0.0,Success,Web,Verified,0,5,0,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000006163,CUST003204,2019-01-21,07:24,Current,ATM_Withdrawal,5000.0,Debit,57960.91,Travel,Delhi,759,0,,0.0,Success,Branch,Verified,0,7,0,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000006391,CUST028334,2019-01-21,09:12,Current,ATM_Withdrawal,3000.0,Debit,63840.54,Travel,Telangana,781,1,Education,15432.4,Success,Mobile_App,Verified,0,9,0,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000006216,CUST063754,2019-01-21,12:29,Savings,ATM_Withdrawal,2000.0,Debit,253320.5,Travel,Karnataka,727,0,,0.0,Success,API,Verified,0,12,0,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000006225,CUST046098,2019-01-21,18:00,Salary,ATM_Withdrawal,3000.0,Debit,16731.34,Investment,Maharashtra,441,1,,2997.17,Success,API,Verified,0,18,0,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000006503,CUST069712,2019-01-22,01:19,NRI,ATM_Withdrawal,2000.0,Debit,22470.12,Peer Transfer,Tamil Nadu,343,0,,0.0,Success,Web,Verified,0,1,1,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000006673,CUST043731,2019-01-22,03:10,Current,ATM_Withdrawal,1000.0,Debit,32166.41,Entertainment,West Bengal,842,0,,0.0,Success,Mobile_App,Verified,0,3,1,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000006719,CUST005667,2019-01-22,07:33,Savings,ATM_Withdrawal,2000.0,Debit,152023.68,E-Commerce,Tamil Nadu,308,0,,0.0,Success,ATM,Verified,0,7,1,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000006738,CUST050727,2019-01-22,10:19,Current,ATM_Withdrawal,2000.0,Debit,40108.49,Peer Transfer,Karnataka,721,1,Auto,26934.68,Success,Mobile_App,Verified,0,10,1,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000006558,CUST051013,2019-01-22,16:27,NRI,ATM_Withdrawal,1000.0,Debit,86903.42,Travel,Gujarat,337,1,Education,10124.04,Success,Mobile_App,Verified,0,16,1,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000006556,CUST047300,2019-01-22,20:00,NRI,ATM_Withdrawal,1000.0,Debit,68694.33,Fuel,Maharashtra,388,0,,0.0,Success,ATM,Verified,0,20,1,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000006818,CUST025023,2019-01-23,01:12,Savings,ATM_Withdrawal,1000.0,Debit,25718.01,Government,Maharashtra,799,0,,0.0,Failed,Web,Pending,0,1,2,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000006773,CUST013404,2019-01-23,04:40,Current,ATM_Withdrawal,2000.0,Debit,37910.6,Healthcare,Delhi,450,1,Personal,3415.34,Success,Mobile_App,Verified,0,4,2,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000007032,CUST022260,2019-01-23,09:42,Savings,ATM_Withdrawal,5000.0,Debit,76956.9,Peer Transfer,Telangana,641,1,,11224.24,Success,ATM,Verified,0,9,2,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000006847,CUST067820,2019-01-23,19:43,Current,ATM_Withdrawal,500.0,Debit,115648.78,Investment,Karnataka,819,0,,0.0,Success,API,Verified,0,19,2,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000007286,CUST047600,2019-01-24,01:43,Savings,ATM_Withdrawal,2000.0,Debit,8155.53,Utilities,Delhi,602,0,,0.0,Success,POS_Terminal,Verified,0,1,3,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000007061,CUST069604,2019-01-24,07:03,NRI,ATM_Withdrawal,2000.0,Debit,3144.08,Government,UP,899,0,,0.0,Success,Mobile_App,Verified,0,7,3,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000007115,CUST006042,2019-01-24,08:28,Savings,ATM_Withdrawal,5000.0,Debit,561530.78,Travel,Maharashtra,714,1,Personal,16761.59,Success,ATM,Verified,0,8,3,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000007277,CUST032464,2019-01-24,12:44,Savings,ATM_Withdrawal,2000.0,Debit,4944.49,Retail,Tamil Nadu,331,0,,0.0,Success,Mobile_App,Verified,0,12,3,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000007081,CUST026499,2019-01-24,17:05,Salary,ATM_Withdrawal,1000.0,Debit,26623.04,Food & Dining,Telangana,688,0,,0.0,Success,API,Verified,0,17,3,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000007060,CUST020105,2019-01-24,21:26,Salary,ATM_Withdrawal,2000.0,Debit,16824.19,Retail,Maharashtra,892,0,,0.0,Success,Branch,Verified,1,21,3,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000007567,CUST063768,2019-01-25,03:03,NRI,ATM_Withdrawal,5000.0,Debit,31081.01,Salary,Maharashtra,539,0,,0.0,Success,Mobile_App,Verified,0,3,4,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000007446,CUST046074,2019-01-25,05:12,NRI,ATM_Withdrawal,1000.0,Debit,112166.19,Fuel,Karnataka,760,1,Auto,16408.63,Success,Branch,Verified,0,5,4,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000007355,CUST000454,2019-01-25,11:13,Savings,ATM_Withdrawal,2000.0,Debit,4857.22,Education,Maharashtra,864,0,,0.0,Success,ATM,Verified,0,11,4,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000007422,CUST050249,2019-01-25,16:35,Savings,ATM_Withdrawal,1000.0,Debit,5183.66,Healthcare,Delhi,559,0,,0.0,Success,ATM,Expired,0,16,4,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000007572,CUST074703,2019-01-25,21:50,Salary,ATM_Withdrawal,1000.0,Debit,14601.45,Insurance,Delhi,818,0,,0.0,Success,Web,Verified,1,21,4,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000007701,CUST058646,2019-01-26,01:27,Savings,ATM_Withdrawal,1000.0,Debit,41017.61,Entertainment,Gujarat,654,1,Personal,3541.46,Success,Mobile_App,Verified,0,1,5,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000007811,CUST017460,2019-01-26,06:31,Current,ATM_Withdrawal,2000.0,Debit,70965.08,Healthcare,Delhi,799,0,,0.0,Success,Mobile_App,Verified,0,6,5,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000007770,CUST059625,2019-01-26,10:36,Salary,ATM_Withdrawal,5000.0,Debit,52637.49,Retail,Telangana,650,1,,8755.43,Success,Web,Verified,0,10,5,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000007744,CUST069796,2019-01-26,18:39,Salary,ATM_Withdrawal,500.0,Debit,34093.58,Travel,Delhi,500,1,Personal,1941.68,Success,Mobile_App,Verified,0,18,5,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000007963,CUST019769,2019-01-27,03:07,Savings,ATM_Withdrawal,500.0,Debit,6914.7,Entertainment,Rajasthan,813,0,,0.0,Success,Branch,Pending,0,3,6,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000007928,CUST042496,2019-01-27,05:58,Salary,ATM_Withdrawal,2000.0,Debit,111369.87,Government,Karnataka,683,0,,0.0,Success,Mobile_App,Verified,0,5,6,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000008021,CUST032695,2019-01-27,09:20,Savings,ATM_Withdrawal,10000.0,Debit,128959.84,E-Commerce,Maharashtra,652,1,Home,616.33,Success,ATM,Verified,0,9,6,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000008119,CUST029300,2019-01-27,13:27,Savings,ATM_Withdrawal,500.0,Debit,32087.88,Retail,West Bengal,346,1,Personal,5246.15,Success,ATM,Verified,0,13,6,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000008182,CUST016494,2019-01-27,18:16,Savings,ATM_Withdrawal,2000.0,Debit,6218.23,Retail,Gujarat,746,1,Personal,12336.99,Success,API,Verified,0,18,6,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000008000,CUST043877,2019-01-27,23:35,NRI,ATM_Withdrawal,10000.0,Debit,6350.79,Retail,Karnataka,606,0,,0.0,Success,Web,Verified,0,23,6,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000008465,CUST010392,2019-01-28,01:06,Savings,ATM_Withdrawal,3000.0,Debit,4524.07,Government,Gujarat,379,0,,0.0,Success,Mobile_App,Verified,0,1,0,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000008381,CUST074409,2019-01-28,03:57,Fixed Deposit,ATM_Withdrawal,1000.0,Debit,35812.08,Retail,Tamil Nadu,782,0,,0.0,Failed,ATM,Verified,0,3,0,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000008310,CUST017353,2019-01-28,10:57,Savings,ATM_Withdrawal,1000.0,Debit,4572.31,Retail,Maharashtra,455,0,,0.0,Success,Mobile_App,Pending,0,10,0,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000008351,CUST051645,2019-01-28,20:04,Salary,ATM_Withdrawal,2000.0,Debit,38160.89,Salary,Delhi,348,0,,0.0,Success,Mobile_App,Verified,0,20,0,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000008475,CUST041003,2019-01-28,23:08,Savings,ATM_Withdrawal,5000.0,Debit,57942.78,Retail,Tamil Nadu,571,0,,0.0,Success,API,Verified,0,23,0,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000008617,CUST014916,2019-01-29,01:49,Current,ATM_Withdrawal,1000.0,Debit,27982.04,Real Estate,Rajasthan,864,1,Auto,997.6,Success,Web,Verified,0,1,1,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000008737,CUST004019,2019-01-29,05:43,Savings,ATM_Withdrawal,3000.0,Debit,41468.71,Food & Dining,Rajasthan,701,0,,0.0,Success,Mobile_App,Verified,0,5,1,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000008578,CUST057033,2019-01-29,09:56,Savings,ATM_Withdrawal,1000.0,Debit,95939.62,Travel,Gujarat,535,0,,0.0,Success,Mobile_App,Verified,0,9,1,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000008585,CUST070321,2019-01-29,16:16,Savings,ATM_Withdrawal,3000.0,Debit,145566.01,Healthcare,Delhi,590,1,Personal,4893.37,Success,Mobile_App,Verified,0,16,1,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000008988,CUST033958,2019-01-30,01:21,Savings,ATM_Withdrawal,1000.0,Debit,26967.3,E-Commerce,Rajasthan,327,0,,0.0,Success,Web,Verified,0,1,2,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000008956,CUST027611,2019-01-30,05:10,Current,ATM_Withdrawal,5000.0,Debit,4625.33,Travel,Rajasthan,867,0,,0.0,Success,POS_Terminal,Pending,0,5,2,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000008937,CUST011352,2019-01-30,14:44,Savings,ATM_Withdrawal,3000.0,Debit,13696.08,Food & Dining,Delhi,518,0,,0.0,Success,Mobile_App,Expired,0,14,2,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000008817,CUST046301,2019-01-30,17:10,Savings,ATM_Withdrawal,1000.0,Debit,11533.05,Fuel,UP,598,0,,0.0,Success,POS_Terminal,Verified,0,17,2,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000008897,CUST071948,2019-01-30,20:19,NRI,ATM_Withdrawal,500.0,Debit,55436.9,Entertainment,Delhi,735,1,Home,3040.6,Pending,ATM,Verified,0,20,2,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000008938,CUST055185,2019-01-30,23:23,Savings,ATM_Withdrawal,10000.0,Debit,9261.85,Retail,UP,422,0,,0.0,Success,Web,Expired,0,23,2,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000009167,CUST061452,2019-01-31,01:21,Savings,ATM_Withdrawal,2000.0,Debit,26864.82,Government,Karnataka,474,1,Auto,1509.47,Success,Mobile_App,Verified,0,1,3,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000009398,CUST073546,2019-01-31,03:24,Savings,ATM_Withdrawal,1000.0,Debit,15699.96,Salary,Maharashtra,550,0,,0.0,Success,Branch,Verified,0,3,3,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000009182,CUST046733,2019-01-31,06:27,Current,ATM_Withdrawal,5000.0,Debit,9395.8,Government,Maharashtra,481,0,,0.0,Success,ATM,Verified,0,6,3,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000009292,CUST026373,2019-01-31,08:33,Fixed Deposit,ATM_Withdrawal,1000.0,Debit,15633.81,Food & Dining,Maharashtra,668,1,Education,17497.37,Success,Mobile_App,Verified,0,8,3,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000009223,CUST052235,2019-01-31,12:42,Current,ATM_Withdrawal,3000.0,Debit,19448.96,E-Commerce,Karnataka,871,1,Home,8152.7,Success,Mobile_App,Verified,0,12,3,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000009346,CUST044240,2019-01-31,14:47,Current,ATM_Withdrawal,1000.0,Debit,44465.81,Utilities,West Bengal,624,1,Personal,12103.23,Success,Branch,Verified,0,14,3,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000009148,CUST058831,2019-01-31,18:55,Salary,ATM_Withdrawal,5000.0,Debit,31066.45,Real Estate,Telangana,807,0,,0.0,Success,Web,Verified,0,18,3,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000009404,CUST013436,2019-01-31,21:58,Salary,ATM_Withdrawal,1000.0,Debit,104902.95,Retail,Karnataka,842,1,,3646.53,Success,POS_Terminal,Verified,0,21,3,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000009500,CUST022552,2019-02-01,02:38,NRI,ATM_Withdrawal,500.0,Debit,39967.86,Food & Dining,Maharashtra,863,0,,0.0,Success,Mobile_App,Verified,0,2,4,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000009442,CUST025855,2019-02-01,08:59,Fixed Deposit,ATM_Withdrawal,500.0,Debit,54355.73,Entertainment,Karnataka,355,1,Business,1167.95,Success,Web,Verified,0,8,4,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000009583,CUST014962,2019-02-01,14:04,Current,ATM_Withdrawal,5000.0,Debit,35093.38,Salary,Maharashtra,701,0,,0.0,Success,Web,Verified,0,14,4,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000009620,CUST027529,2019-02-01,20:48,Fixed Deposit,ATM_Withdrawal,1000.0,Debit,1641583.12,Entertainment,West Bengal,617,1,Personal,5208.5,Success,ATM,Verified,0,20,4,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000009521,CUST055185,2019-02-01,22:10,Salary,ATM_Withdrawal,1000.0,Debit,63258.79,Peer Transfer,Karnataka,610,0,,0.0,Success,Mobile_App,Verified,0,22,4,0,168420.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000009785,CUST000494,2019-02-02,00:51,Salary,ATM_Withdrawal,500.0,Debit,14247.27,Education,Punjab,479,0,,0.0,Pending,Mobile_App,Verified,0,0,5,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000009878,CUST057142,2019-02-02,03:00,NRI,ATM_Withdrawal,500.0,Debit,74684.21,Food & Dining,West Bengal,728,0,,0.0,Failed,Mobile_App,Verified,0,3,5,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000009768,CUST050819,2019-02-02,10:13,Current,ATM_Withdrawal,1000.0,Debit,218633.4,Salary,Delhi,490,0,,0.0,Success,Mobile_App,Verified,0,10,5,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000009770,CUST062410,2019-02-02,17:10,Current,ATM_Withdrawal,3000.0,Debit,100093.34,Retail,Punjab,674,0,,0.0,Success,ATM,Verified,0,17,5,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000009783,CUST048889,2019-02-02,20:52,Savings,ATM_Withdrawal,1000.0,Debit,250234.98,E-Commerce,Delhi,679,0,,0.0,Success,Mobile_App,Verified,0,20,5,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000010145,CUST051370,2019-02-03,01:30,Savings,ATM_Withdrawal,1000.0,Debit,67639.04,Utilities,Gujarat,392,1,Business,2785.08,Success,Mobile_App,Verified,0,1,6,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000010059,CUST032315,2019-02-03,05:45,Current,ATM_Withdrawal,2000.0,Debit,154846.56,Travel,West Bengal,876,0,,0.0,Success,ATM,Verified,0,5,6,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000010097,CUST072789,2019-02-03,14:17,Salary,ATM_Withdrawal,2000.0,Debit,38714.09,Insurance,Punjab,572,0,,0.0,Success,Web,Verified,0,14,6,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000010191,CUST064733,2019-02-03,17:30,Savings,ATM_Withdrawal,3000.0,Debit,54266.39,Real Estate,Delhi,751,0,,0.0,Success,Mobile_App,Verified,0,17,6,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000010107,CUST029874,2019-02-03,19:40,Savings,ATM_Withdrawal,3000.0,Debit,58012.28,Salary,Karnataka,828,0,,0.0,Success,Mobile_App,Verified,0,19,6,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000010211,CUST021214,2019-02-03,23:45,Salary,ATM_Withdrawal,1000.0,Debit,30498.39,Utilities,Tamil Nadu,380,1,Education,9994.12,Pending,Mobile_App,Verified,0,23,6,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000010470,CUST075011,2019-02-04,07:00,Fixed Deposit,ATM_Withdrawal,5000.0,Debit,29061.83,Retail,Delhi,768,0,,0.0,Success,API,Verified,0,7,0,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000010424,CUST010538,2019-02-04,10:39,Savings,ATM_Withdrawal,2000.0,Debit,15240.2,Entertainment,Tamil Nadu,369,0,,0.0,Success,API,Verified,0,10,0,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000010418,CUST074091,2019-02-04,14:26,Current,ATM_Withdrawal,5000.0,Debit,12591.21,Peer Transfer,Gujarat,643,0,,0.0,Success,Mobile_App,Verified,0,14,0,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000010291,CUST027361,2019-02-04,20:56,Savings,ATM_Withdrawal,3000.0,Debit,118944.99,Travel,Maharashtra,853,0,,0.0,Success,Mobile_App,Pending,0,20,0,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000010733,CUST037922,2019-02-05,03:10,Salary,ATM_Withdrawal,10000.0,Debit,36508.09,Food & Dining,Telangana,759,0,,0.0,Success,Branch,Verified,0,3,1,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000010648,CUST049955,2019-02-05,09:42,Current,ATM_Withdrawal,1000.0,Debit,18645.94,Travel,Maharashtra,675,0,,0.0,Success,Mobile_App,Verified,0,9,1,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000010577,CUST039714,2019-02-05,11:11,Salary,ATM_Withdrawal,2000.0,Debit,81999.12,Fuel,Gujarat,553,0,,0.0,Reversed,Mobile_App,Verified,0,11,1,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000010548,CUST064451,2019-02-05,16:59,Savings,ATM_Withdrawal,500.0,Debit,15079.98,Travel,Maharashtra,866,0,,0.0,Success,Mobile_App,Pending,0,16,1,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000010929,CUST029204,2019-02-06,00:09,Savings,ATM_Withdrawal,2000.0,Debit,10810.14,Food & Dining,UP,483,0,,0.0,Success,POS_Terminal,Verified,0,0,2,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000010915,CUST004831,2019-02-06,01:26,Fixed Deposit,ATM_Withdrawal,1000.0,Debit,60369.41,Food & Dining,Punjab,592,0,,0.0,Success,Mobile_App,Verified,0,1,2,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000011036,CUST073278,2019-02-06,03:07,Savings,ATM_Withdrawal,2000.0,Debit,427241.07,Salary,Maharashtra,465,1,Personal,5404.33,Pending,Mobile_App,Verified,0,3,2,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000011056,CUST002461,2019-02-06,06:51,Salary,ATM_Withdrawal,2000.0,Debit,123079.27,E-Commerce,Maharashtra,521,1,Business,2485.4,Success,Mobile_App,Verified,0,6,2,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000011053,CUST068603,2019-02-06,09:30,Salary,ATM_Withdrawal,1000.0,Debit,129713.52,Entertainment,Gujarat,477,0,,0.0,Success,Web,Verified,0,9,2,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000010941,CUST019324,2019-02-06,14:44,Savings,ATM_Withdrawal,1000.0,Debit,9736.88,Entertainment,Telangana,873,0,,0.0,Success,Mobile_App,Verified,0,14,2,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000010916,CUST023931,2019-02-06,19:15,Savings,ATM_Withdrawal,1000.0,Debit,33745.58,Entertainment,Karnataka,773,0,,0.0,Success,Mobile_App,Verified,0,19,2,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000011198,CUST042018,2019-02-07,01:06,Savings,ATM_Withdrawal,10000.0,Debit,129046.24,Utilities,Telangana,866,0,,0.0,Success,Branch,Verified,0,1,3,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000011272,CUST039471,2019-02-07,04:42,Savings,ATM_Withdrawal,1000.0,Debit,17767.83,Government,Delhi,389,1,Personal,3977.02,Success,API,Verified,0,4,3,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TXN000011297,CUST011279,2019-02-07,07:46,Current,ATM_Withdrawal,5000.0,Debit,107518.01,Food & Dining,Telangana,461,1,Business,3493.05,Success,Mobile_App,Verified,0,7,3,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
