atm_id,atm_name,latitude,longitude,area_type,city,monthly_transactions,avg_withdrawal_amount,atm_status,last_used_days_ago,data_source,location_data_quality,anchor_latitude,anchor_longitude,linkage_type,distance_method,atm_density_1km
ATM00140,Hinjewadi,18.589487487445858,73.73791406805876,Mixed,Pune,0,3667,Active,13,synthetic_expanded,synthetic_approximate,18.5911,73.7389,synthetic,unavailable_without_transaction_coordinates,930
ATM00141,Swargate,18.50047195206447,73.86192181555687,Mixed,Pune,3012,1879,Active,17,synthetic_expanded,synthetic_approximate,18.5018,73.8636,synthetic,unavailable_without_transaction_coordinates,937
ATM00142,Shivaji Nagar,18.528384388649915,73.84901252701725,IT Hub,Pune,2146,4873,Active,7,synthetic_expanded,synthetic_approximate,18.53,73.85,synthetic,unavailable_without_transaction_coordinates,1043
ATM00143,Shivaji Nagar,18.531853992970163,73.84957011867425,Mixed,Pune,0,2286,Active,60,synthetic_expanded,synthetic_approximate,18.53,73.85,synthetic,unavailable_without_transaction_coordinates,927
ATM00144,Hadapsar,18.508647466683147,73.92144491734834,Mixed,Pune,1497,2446,Active,21,synthetic_expanded,synthetic_approximate,18.5089,73.9235,synthetic,unavailable_without_transaction_coordinates,899
ATM00145,Hadapsar,18.51042413304157,73.92485460896268,IT Hub,Pune,132,2559,Active,5,synthetic_expanded,synthetic_approximate,18.5089,73.9235,synthetic,unavailable_without_transaction_coordinates,895
ATM00146,Hadapsar,18.50688115257774,73.92358803958336,Commercial,Pune,765,3077,Active,0,synthetic_expanded,synthetic_approximate,18.5089,73.9235,synthetic,unavailable_without_transaction_coordinates,892
ATM00147,Swargate,18.50387802758464,73.86389483458531,Residential,Pune,445,2930,Active,113,synthetic_expanded,synthetic_approximate,18.5018,73.8636,synthetic,unavailable_without_transaction_coordinates,1017
ATM00148,Swargate,18.500059635776733,73.8648768982604,Commercial,Pune,0,3107,Active,74,synthetic_expanded,synthetic_approximate,18.5018,73.8636,synthetic,unavailable_without_transaction_coordinates,932
ATM00149,Shivaji Nagar,18.528891088792555,73.85166355513027,Mixed,Pune,0,3536,Active,1,synthetic_expanded,synthetic_approximate,18.53,73.85,synthetic,unavailable_without_transaction_coordinates,1073
ATM00150,Swargate,18.50227036709522,73.86139521383355,IT Hub,Pune,289,3175,Active,25,synthetic_expanded,synthetic_approximate,18.5018,73.8636,synthetic,unavailable_without_transaction_coordinates,990
ATM00151,Hinjewadi,18.59295035772978,73.73847080791849,Residential,Pune,0,2507,Active,14,synthetic_expanded,synthetic_approximate,18.5911,73.7389,synthetic,unavailable_without_transaction_coordinates,928
ATM00152,Hinjewadi,18.589993307323173,73.74056082153284,IT Hub,Pune,645,2379,Active,18,synthetic_expanded,synthetic_approximate,18.5911,73.7389,synthetic,unavailable_without_transaction_coordinates,926
ATM00153,Hinjewadi,18.590849025662422,73.73685662062113,Residential,Pune,2249,3399,Active,19,synthetic_expanded,synthetic_approximate,18.5911,73.7389,synthetic,unavailable_without_transaction_coordinates,923
ATM00154,Baner,18.558221778586393,73.78461938433468,Commercial,Pune,0,2696,Active,19,synthetic_expanded,synthetic_approximate,18.559,73.7862,synthetic,unavailable_without_transaction_coordinates,940
ATM00155,Swargate,18.50287665027246,73.8655813046156,IT Hub,Pune,492,1574,Active,37,synthetic_expanded,synthetic_approximate,18.5018,73.8636,synthetic,unavailable_without_transaction_coordinates,945
ATM00156,Shivaji Nagar,18.529748513130478,73.84795318072078,IT Hub,Pune,2910,4189,Active,120,synthetic_expanded,synthetic_approximate,18.53,73.85,synthetic,unavailable_without_transaction_coordinates,955
ATM00157,Baner,18.56062303652657,73.78682524533872,Residential,Pune,236,2452,Active,0,synthetic_expanded,synthetic_approximate,18.559,73.7862,synthetic,unavailable_without_transaction_coordinates,937
ATM00158,Hadapsar,18.510351066083857,73.92197722913205,Residential,Pune,2059,3532,Active,23,synthetic_expanded,synthetic_approximate,18.5089,73.9235,synthetic,unavailable_without_transaction_coordinates,888
ATM00159,Hadapsar,18.50880424610756,73.9256837205595,Mixed,Pune,3708,1984,Active,2,synthetic_expanded,synthetic_approximate,18.5089,73.9235,synthetic,unavailable_without_transaction_coordinates,886
ATM00160,Baner,18.557368484484755,73.78691040974476,Residential,Pune,1559,2831,Active,89,synthetic_expanded,synthetic_approximate,18.559,73.7862,synthetic,unavailable_without_transaction_coordinates,933
ATM00161,Viman Nagar,18.56939912373649,73.91563284152764,Residential,Pune,0,1665,Active,8,synthetic_expanded,synthetic_approximate,18.5679,73.9143,synthetic,unavailable_without_transaction_coordinates,962
ATM00162,Hadapsar,18.507555681440643,73.92180118476634,IT Hub,Pune,0,2626,Active,3,synthetic_expanded,synthetic_approximate,18.5089,73.9235,synthetic,unavailable_without_transaction_coordinates,884
ATM00163,Hadapsar,18.511003802049306,73.92379850389666,Mixed,Pune,3709,3760,Active,51,synthetic_expanded,synthetic_approximate,18.5089,73.9235,synthetic,unavailable_without_transaction_coordinates,883
ATM00164,Viman Nagar,18.56591480726289,73.91438660184154,Mixed,Pune,0,3827,Active,19,synthetic_expanded,synthetic_approximate,18.5679,73.9143,synthetic,unavailable_without_transaction_coordinates,961
ATM00165,Hadapsar,18.50713779712495,73.92479297481727,Mixed,Pune,2139,2535,Active,5,synthetic_expanded,synthetic_approximate,18.5089,73.9235,synthetic,unavailable_without_transaction_coordinates,883
ATM00166,Camp,18.515081948960233,73.85571111277494,Mixed,Pune,971,2651,Active,22,synthetic_expanded,synthetic_approximate,18.5167,73.8567,synthetic,unavailable_without_transaction_coordinates,1000
ATM00167,Shivaji Nagar,18.531517708881346,73.8513490657483,IT Hub,Pune,4882,769,Active,48,synthetic_expanded,synthetic_approximate,18.53,73.85,synthetic,unavailable_without_transaction_coordinates,947
ATM00168,Camp,18.518556855003872,73.8562694885448,Residential,Pune,3657,4210,Active,21,synthetic_expanded,synthetic_approximate,18.5167,73.8567,synthetic,unavailable_without_transaction_coordinates,1083
ATM00169,Camp,18.515589342137933,73.85836604582806,IT Hub,Pune,0,2397,Active,8,synthetic_expanded,synthetic_approximate,18.5167,73.8567,synthetic,unavailable_without_transaction_coordinates,1002
ATM00170,Hadapsar,18.509376334671007,73.9212671489717,Mixed,Pune,0,2978,Active,131,synthetic_expanded,synthetic_approximate,18.5089,73.9235,synthetic,unavailable_without_transaction_coordinates,881
ATM00171,Aundh,18.559399773570487,73.80903334113151,Mixed,Pune,1366,3813,Active,21,synthetic_expanded,synthetic_approximate,18.5579,73.8077,synthetic,unavailable_without_transaction_coordinates,961
ATM00172,Aundh,18.555913932790023,73.80778663491154,Residential,Pune,2854,2974,Active,97,synthetic_expanded,synthetic_approximate,18.5579,73.8077,synthetic,unavailable_without_transaction_coordinates,960
ATM00173,Baner,18.559763052750615,73.78447995191789,Mixed,Pune,240,2370,Active,48,synthetic_expanded,synthetic_approximate,18.559,73.7862,synthetic,unavailable_without_transaction_coordinates,930
ATM00174,Aundh,18.55932715543535,73.80620189187877,Commercial,Pune,336,2158,Active,10,synthetic_expanded,synthetic_approximate,18.5579,73.8077,synthetic,unavailable_without_transaction_coordinates,960
ATM00175,Kothrud,18.509248757874175,73.80727138915744,Residential,Pune,1521,2021,Active,13,synthetic_expanded,synthetic_approximate,18.5074,73.8077,synthetic,unavailable_without_transaction_coordinates,931
ATM00176,Yerwada,18.560594498519297,73.87708748507002,Mixed,Pune,885,2636,Active,63,synthetic_expanded,synthetic_approximate,18.5626,73.877,synthetic,unavailable_without_transaction_coordinates,921
ATM00177,Viman Nagar,18.569326517574527,73.91280247368259,Commercial,Pune,0,3268,Active,27,synthetic_expanded,synthetic_approximate,18.5679,73.9143,synthetic,unavailable_without_transaction_coordinates,962
ATM00178,Yerwada,18.564041331243985,73.87548696963061,IT Hub,Pune,1365,2741,Active,7,synthetic_expanded,synthetic_approximate,18.5626,73.877,synthetic,unavailable_without_transaction_coordinates,919
ATM00179,Hadapsar,18.509990452964793,73.9255067882373,Residential,Pune,0,2880,Active,43,synthetic_expanded,synthetic_approximate,18.5089,73.9235,synthetic,unavailable_without_transaction_coordinates,880
ATM00180,Hadapsar,18.50678901790406,73.92278980377763,Residential,Pune,0,2374,Active,117,synthetic_expanded,synthetic_approximate,18.5089,73.9235,synthetic,unavailable_without_transaction_coordinates,876
ATM00181,Hadapsar,18.51093154723427,73.92251017427603,Residential,Pune,4463,3031,Active,6,synthetic_expanded,synthetic_approximate,18.5089,73.9235,synthetic,unavailable_without_transaction_coordinates,875
ATM00182,Aundh,18.55780584582258,73.80984785388273,Residential,Pune,0,4232,Active,23,synthetic_expanded,synthetic_approximate,18.5579,73.8077,synthetic,unavailable_without_transaction_coordinates,955
ATM00183,Hadapsar,18.50802766240828,73.9256981044488,Mixed,Pune,2311,3625,Active,29,synthetic_expanded,synthetic_approximate,18.5089,73.9235,synthetic,unavailable_without_transaction_coordinates,875
ATM00184,Kothrud,18.506294283690142,73.80935854309611,Mixed,Pune,314,1371,Active,18,synthetic_expanded,synthetic_approximate,18.5074,73.8077,synthetic,unavailable_without_transaction_coordinates,931
ATM00185,Kothrud,18.5071492512258,73.80565945760287,Commercial,Pune,295,2153,Active,33,synthetic_expanded,synthetic_approximate,18.5074,73.8077,synthetic,unavailable_without_transaction_coordinates,926
ATM00186,Kothrud,18.5089131777,73.8090448603599,Commercial,Pune,1544,2370,Active,61,synthetic_expanded,synthetic_approximate,18.5074,73.8077,synthetic,unavailable_without_transaction_coordinates,925
ATM00187,Viman Nagar,18.56780588849794,73.91644700620299,Mixed,Pune,3132,4461,Active,36,synthetic_expanded,synthetic_approximate,18.5679,73.9143,synthetic,unavailable_without_transaction_coordinates,958
ATM00188,Viman Nagar,18.566579039426085,73.91263012571682,Residential,Pune,1810,2892,Active,30,synthetic_expanded,synthetic_approximate,18.5679,73.9143,synthetic,unavailable_without_transaction_coordinates,954
ATM00189,Baner,18.559548863050487,73.78804585286967,Commercial,Pune,1194,3285,Active,10,synthetic_expanded,synthetic_approximate,18.559,73.7862,synthetic,unavailable_without_transaction_coordinates,926
ATM00190,Yerwada,18.56250489740606,73.87916954900385,Commercial,Pune,2533,2748,Active,9,synthetic_expanded,synthetic_approximate,18.5626,73.877,synthetic,unavailable_without_transaction_coordinates,917
ATM00191,Swargate,18.499716000846934,73.86289891070868,IT Hub,Pune,3107,3768,Active,37,synthetic_expanded,synthetic_approximate,18.5018,73.8636,synthetic,unavailable_without_transaction_coordinates,924
ATM00192,Shivaji Nagar,18.527989797483666,73.85008767340369,Residential,Pune,0,2954,Active,48,synthetic_expanded,synthetic_approximate,18.53,73.85,synthetic,unavailable_without_transaction_coordinates,1076
ATM00193,Baner,18.557385426285364,73.7852129936566,Residential,Pune,315,2272,Active,69,synthetic_expanded,synthetic_approximate,18.559,73.7862,synthetic,unavailable_without_transaction_coordinates,924
ATM00194,Shivaji Nagar,18.531444760288608,73.8484836594876,Residential,Pune,0,2390,Active,14,synthetic_expanded,synthetic_approximate,18.53,73.85,synthetic,unavailable_without_transaction_coordinates,916
ATM00195,Baner,18.560852775705662,73.78577032797041,IT Hub,Pune,0,2584,Active,18,synthetic_expanded,synthetic_approximate,18.559,73.7862,synthetic,unavailable_without_transaction_coordinates,925
ATM00196,Hadapsar,18.508128032189223,73.9212366601144,Commercial,Pune,2621,3038,Active,11,synthetic_expanded,synthetic_approximate,18.5089,73.9235,synthetic,unavailable_without_transaction_coordinates,873
ATM00197,Swargate,18.503805336739163,73.86262298527349,Residential,Pune,374,3720,Active,5,synthetic_expanded,synthetic_approximate,18.5018,73.8636,synthetic,unavailable_without_transaction_coordinates,1026
ATM00198,Shivaji Nagar,18.52990466798969,73.85217436751415,Commercial,Pune,2100,3051,Active,19,synthetic_expanded,synthetic_approximate,18.53,73.85,synthetic,unavailable_without_transaction_coordinates,1022
ATM00199,Camp,18.516448109612814,73.85465005598184,IT Hub,Pune,1143,4261,Active,64,synthetic_expanded,synthetic_approximate,18.5167,73.8567,synthetic,unavailable_without_transaction_coordinates,1008
ATM00200,Kothrud,18.505395895033402,73.80778739591612,Residential,Pune,1847,2741,Active,7,synthetic_expanded,synthetic_approximate,18.5074,73.8077,synthetic,unavailable_without_transaction_coordinates,923
ATM00201,Shivaji Nagar,18.52866168142507,73.84830855830506,IT Hub,Pune,144,4432,Active,39,synthetic_expanded,synthetic_approximate,18.53,73.85,synthetic,unavailable_without_transaction_coordinates,996
ATM00202,Hadapsar,18.510937527278767,73.92462927996787,Mixed,Pune,2189,2465,Active,12,synthetic_expanded,synthetic_approximate,18.5089,73.9235,synthetic,unavailable_without_transaction_coordinates,872
ATM00203,Kothrud,18.50884031259415,73.8061885272544,Commercial,Pune,0,2572,Active,35,synthetic_expanded,synthetic_approximate,18.5074,73.8077,synthetic,unavailable_without_transaction_coordinates,922
ATM00204,Hinjewadi,18.59261456243791,73.74024675106577,IT Hub,Pune,2084,2825,Active,45,synthetic_expanded,synthetic_approximate,18.5911,73.7389,synthetic,unavailable_without_transaction_coordinates,922
ATM00205,Viman Nagar,18.569966800421295,73.91459335509865,Residential,Pune,0,3020,Active,1,synthetic_expanded,synthetic_approximate,18.5679,73.9143,synthetic,unavailable_without_transaction_coordinates,953
ATM00206,Swargate,18.500939017449674,73.86576940219065,IT Hub,Pune,2225,1742,Active,46,synthetic_expanded,synthetic_approximate,18.5018,73.8636,synthetic,unavailable_without_transaction_coordinates,919
ATM00207,Swargate,18.501038166313467,73.86136646508984,Mixed,Pune,134,2121,Active,26,synthetic_expanded,synthetic_approximate,18.5018,73.8636,synthetic,unavailable_without_transaction_coordinates,933
ATM00208,Baner,18.55789183167013,73.78786272297943,Commercial,Pune,1068,2759,Active,1,synthetic_expanded,synthetic_approximate,18.559,73.7862,synthetic,unavailable_without_transaction_coordinates,919
ATM00209,Hadapsar,18.50665433987688,73.92412423790977,IT Hub,Pune,2637,2548,Active,18,synthetic_expanded,synthetic_approximate,18.5089,73.9235,synthetic,unavailable_without_transaction_coordinates,868
ATM00210,Shivaji Nagar,18.53209429741149,73.8502971919632,IT Hub,Pune,0,3496,Active,2,synthetic_expanded,synthetic_approximate,18.53,73.85,synthetic,unavailable_without_transaction_coordinates,907
ATM00211,Swargate,18.50381056146182,73.86471428820578,Commercial,Pune,0,4253,Active,94,synthetic_expanded,synthetic_approximate,18.5018,73.8636,synthetic,unavailable_without_transaction_coordinates,979
ATM00212,Camp,18.518220186084015,73.85805116260188,Commercial,Pune,2328,1099,Active,37,synthetic_expanded,synthetic_approximate,18.5167,73.8567,synthetic,unavailable_without_transaction_coordinates,1017
ATM00213,Kothrud,18.507304965557683,73.80986729410704,Residential,Pune,3596,3219,Active,0,synthetic_expanded,synthetic_approximate,18.5074,73.8077,synthetic,unavailable_without_transaction_coordinates,919
ATM00214,Shivaji Nagar,18.52824585038535,73.85128722470772,Mixed,Pune,2212,3751,Active,31,synthetic_expanded,synthetic_approximate,18.53,73.85,synthetic,unavailable_without_transaction_coordinates,1079
ATM00215,Aundh,18.55657843249946,73.80602945639396,Mixed,Pune,673,2753,Active,47,synthetic_expanded,synthetic_approximate,18.5579,73.8077,synthetic,unavailable_without_transaction_coordinates,952
ATM00216,Camp,18.51468646394538,73.85678781196356,Commercial,Pune,655,2925,Active,19,synthetic_expanded,synthetic_approximate,18.5167,73.8567,synthetic,unavailable_without_transaction_coordinates,1004
ATM00217,Aundh,18.55996776186008,73.80799347436087,IT Hub,Pune,553,2833,Active,21,synthetic_expanded,synthetic_approximate,18.5579,73.8077,synthetic,unavailable_without_transaction_coordinates,951
ATM00218,Viman Nagar,18.566169148529532,73.91557041007943,Mixed,Pune,1702,2250,Active,11,synthetic_expanded,synthetic_approximate,18.5679,73.9143,synthetic,unavailable_without_transaction_coordinates,951
ATM00219,Aundh,18.55616833390439,73.80897093350494,Mixed,Pune,4059,3036,Active,35,synthetic_expanded,synthetic_approximate,18.5579,73.8077,synthetic,unavailable_without_transaction_coordinates,950
ATM00220,Hinjewadi,18.58909403161024,73.73898752006784,Residential,Pune,1126,2470,Active,24,synthetic_expanded,synthetic_approximate,18.5911,73.7389,synthetic,unavailable_without_transaction_coordinates,920
ATM00221,Viman Nagar,18.568367767664,73.91210655009631,Mixed,Pune,746,3668,Active,19,synthetic_expanded,synthetic_approximate,18.5679,73.9143,synthetic,unavailable_without_transaction_coordinates,950
ATM00222,Baner,18.5587486847524,73.7841542302054,Mixed,Pune,0,2796,Active,76,synthetic_expanded,synthetic_approximate,18.559,73.7862,synthetic,unavailable_without_transaction_coordinates,918
